cod_codazzi;pais;departamento;ciudad;municipio;periodo
16917380001;COLOMBIA;CALDAS;LA DORADA;BUENAVISTA;20210719
16917380002;COLOMBIA;CALDAS;LA DORADA;GUARINOCITO;20210719
16917380003;COLOMBIA;CALDAS;LA DORADA;PURNIO;20210719
16917380004;COLOMBIA;CALDAS;LA DORADA;LA ATARRAYA;20210719
16917380005;COLOMBIA;CALDAS;LA DORADA;EL TIGRE;20210719
16917380007;COLOMBIA;CALDAS;LA DORADA;CAMELIAS;20210719
16917380008;COLOMBIA;CALDAS;LA DORADA;DONA JUANA;20210719
16917380009;COLOMBIA;CALDAS;LA DORADA;HORIZONTE;20210719
16917380010;COLOMBIA;CALDAS;LA DORADA;LA AGUSTINA;20210719
16917380012;COLOMBIA;CALDAS;LA DORADA;LA HABANA;20210719
